Youtuber,Title,Published_date,Views,Likes,Comments
randomfrankp,Roccat Kova vs Tyon - Gaming Mice Comparison,2016-03-04,71385,1290,138
randomfrankp,Building A Gaming/Editing PC With A Friend,2016-02-28,106180,2535,424
randomfrankp,Room Tour Project 36 - Best Gaming Setups ft. OT4Tech,2016-02-27,121190,3691,319
randomfrankp,Sick! or Sh!t - $40 Mini Drone,2016-02-26,28956,1234,186
randomfrankp,Smart Car for Under $100 - Automatic Review,2016-02-25,51211,799,122
randomfrankp,Cool Tech Under $50 - February 2016,2016-02-20,65232,1563,103
randomfrankp,Loot Crate Anime Unboxing!,2016-02-19,23780,648,239
randomfrankp,Infinity 60% Keyboard Kit Build & Review,2016-02-14,128056,1926,239
randomfrankp,Room Tour Project 35 - Best Gaming Setups ft. Joker Productions,2016-02-13,298468,4701,309
randomfrankp,Custom Fallout 4 Xbox One Elite Controller!,2016-02-07,21737,744,103
randomfrankp,Room Tour Project 34 - Best Gaming Setups (Single Monitor Edition),2016-02-06,107563,2492,319
randomfrankp,V-MODA Crossfade Wireless Headphones Review!,2016-02-05,67218,1428,303
randomfrankp,2 Lootcrate Boxes + Level up Unboxing!,2016-01-31,14865,528,51
randomfrankp,Room Tour Project 33 - Best Gaming Setups & Battlestations ft. Eber Antony,2016-01-30,79147,2293,268
randomfrankp,My Monitor Mount for Stacked Monitors,2016-01-29,265847,3565,211
randomfrankp,Using a Pilot Headset for Gaming?,2016-01-24,469082,7678,976
randomfrankp,Building the Infinity ErgoDox DIY Keyboard Kit!,2016-01-23,277576,3008,496
randomfrankp,Room Tour Project 32 - Best Gaming Setups & Battlestations (1-Year Special),2016-01-22,136300,3425,273
randomfrankp,GIVEAWAY! Entire Corsair Gaming Peripheral Set!,2016-01-21,37098,2232,509
randomfrankp,The BEST Gaming Setup of 2016!,2016-01-18,1379433,21475,2281
randomfrankp,DreamScreen First Look - Awesome RGB Light Kit,2016-01-17,70583,1823,188
randomfrankp,Room Tour Project 31 - Best Gaming Setups & Battlestations,2016-01-16,75104,2144,434
randomfrankp,My CES 2016 Vlog - Life in Vegas,2016-01-15,5762,294,36
randomfrankp,Top 10 Bizarre Tech at CES 2016,2016-01-15,15304,512,51
randomfrankp,New Jaybird Freedom & X3 Wireless Earbuds @ CES 2016,2016-01-13,59153,483,75
randomfrankp,"CES 2016 - Activity Trackers, Fitness & Wearables",2016-01-12,11106,322,23
randomfrankp,"Razer Booth @ CES 2016 - Stargazer, Blade Stealth & Core",2016-01-12,31652,835,96
randomfrankp,"Pre-CES, Best Games of 2015, Star Wars Podcast",2016-01-06,6376,206,32
randomfrankp,My 2016 ULTIMATE Gaming Setup/Room Tour (Jan 2016),2016-01-04,454965,8003,692
randomfrankp,Room Tour Project 30 - Best Gaming Setups of 2015,2016-01-02,163839,4426,335
randomfrankp,Parrot Bebop Drone Review,2016-01-01,28389,658,103
randomfrankp,LG V10 Review - Best Smartphone of 2015?,2015-12-25,44791,1357,263
randomfrankp,Best Budget Headphones? Status Audio HD Two Review,2015-12-20,115072,1774,369
randomfrankp,Room Tour Project 29 - Best Gaming Setups & Battlestations,2015-12-19,115233,2870,368
randomfrankp,iPhone 6S Battery Case - Is It Worth It?,2015-12-12,30241,1121,150
randomfrankp,Top Seller? Magicforce 68-Key Mini Mechanical Keyboard Review,2015-12-12,519240,4802,530
randomfrankp,Room Tour Project 28 ft. The Raw View - Best Gaming Setups & Battlestations,2015-12-12,86872,2082,289
randomfrankp,Cool Tech Under $50 - Holiday Edition,2015-12-11,187193,3278,242
randomfrankp,Elgato HD60 Glacier White Capture Card Review & Gameplay,2015-12-05,66564,1547,195
randomfrankp,Blackmagic URSA Mini Unboxing & First Look,2015-12-04,44986,934,235
randomfrankp,YouTube Tips to Grow Your Channel,2015-12-01,21487,1175,153
randomfrankp,Cool RGB LED Lights,2015-11-29,468037,6768,239
randomfrankp,Room Tour Project 27 ft. Mumbo Jumbo - Best Gaming Setups & Battlestations,2015-11-28,125608,2710,311
randomfrankp,Top Gaming Monitors 2016,2015-11-27,566168,8058,708
randomfrankp,Custom Randomfrankp PS4 Controller - Colorware,2015-11-26,22218,740,75
randomfrankp,Top Mobile Chargers for the Holidays,2015-11-24,14961,478,38
randomfrankp,Desk Setup Cable Management Accessories,2015-11-22,896560,19986,482
randomfrankp,Room Tour Project 26 ft. Dom Esposito - Best Gaming Setups & Battlestations,2015-11-21,104866,2288,163
randomfrankp,5 Cool Upcoming Tech in 2016!,2015-11-20,170457,2851,133
randomfrankp,New Q&A Series + Silver Play Button Unboxing,2015-11-16,12685,1038,148
randomfrankp,Top Gaming Mice of 2015,2015-11-15,114519,1918,501
randomfrankp,NZXT Hue+ Review and Demo,2015-11-14,161867,2380,246
randomfrankp,Top Gaming Keyboards of 2015,2015-11-13,174373,2631,530
randomfrankp,Audeze EL-8 Open Back Headphones Review,2015-11-08,32130,814,235
randomfrankp,Room Tour Project 25 ft. TechSource - Best Gaming Setups & Battlestations,2015-11-07,101332,2237,202
randomfrankp,Xbox One Elite Controller Full Review,2015-11-06,756712,9536,973
randomfrankp,Fun Ways to Use The LG MiniBeam Nano,2015-11-03,70256,675,77
randomfrankp,How To Make Your PC Quiet for Cheap!,2015-11-01,207475,2698,324
randomfrankp,Room Tour Project 24 ft. Justin Tse - Best Gaming Setups & Battlestations,2015-10-31,85902,1809,201
randomfrankp,Corsair Strafe RGB vs Corsair Gaming K70 RGB Mechanical Keyboard Comparison,2015-10-30,322191,4313,828
randomfrankp,LG Minibeam Nano Projector Review,2015-10-29,58411,639,93
randomfrankp,Xbox One Elite Controller Unboxing & First Look,2015-10-28,62816,1227,127
randomfrankp,Steam Controller & Steam Link Review,2015-10-25,74343,1215,366
randomfrankp,Real Pokémon Crystals?!,2015-10-24,603414,6248,513
randomfrankp,A Look Behind - Austin Evans,2015-10-23,10511,438,52
randomfrankp,September Summons Loot Crate Unboxing & Coupon,2015-10-22,11205,381,57
randomfrankp,Steam Controller & Steam Link Unboxing / First Impressions,2015-10-18,53225,1032,119
randomfrankp,Room Tour Project 23 ft. TechCentury - Best Gaming Setups & Battlestations,2015-10-17,155773,2660,208
randomfrankp,My Video Gear - Part 1,2015-10-16,19278,791,55
randomfrankp,Creative Sound Blaster X7 DAC/Amp & E-MU XM7 Review,2015-10-11,80336,962,153
randomfrankp,Corsair Strafe RGB Keyboard w/ MX Silent Switches Review!,2015-10-10,1055851,11353,1536
randomfrankp,100k Subscribers! Channel & Setup Updates,2015-10-09,13598,870,114
randomfrankp,Tips to Improve Your Desk / Gaming Setup,2015-10-04,547473,8908,958
randomfrankp,Room Tour Project 22 ft. Paul's Hardware - Best Gaming Setups & Battlestations,2015-10-03,103046,1955,157
randomfrankp,Cool Tech Deals Under $50,2015-10-02,277039,4343,261
randomfrankp,"G.SKILL RIPJAWS KM780 RGB Keyboard, MX780 RGB Mouse, SR910 7.1 Surround Sound Headset Overview",2015-09-20,60381,1024,260
randomfrankp,Room Tour Project 21 ft. Armando Ferreira - Best Gaming Setups & Battlestations,2015-09-19,109435,1987,147
randomfrankp,Razer Mamba Tournament Edition Overview + Razer Firefly,2015-09-18,1174078,9514,1138
randomfrankp,Back-to-School Must Have Tech & Classroom Accessories!,2015-09-15,45815,853,99
randomfrankp,Loot Crate Unboxing! Villains? Summon?,2015-09-13,15288,434,32
randomfrankp,Mionix Castor Mouse Review,2015-09-12,23790,636,159
randomfrankp,LG Music Flow Speaker Review - H3 & H4 Setup,2015-09-11,21502,292,34
randomfrankp,Galax GTX 980 Ti Hall Of Fame Graphics Card Review,2015-09-08,47390,832,400
randomfrankp,Room Tour Project 20 ft. Kevin The Tech Ninja - Best Gaming Setups & Battlestations,2015-09-06,163064,2804,410
randomfrankp,A Look Behind - HardwareCanucks,2015-09-05,7145,347,62
randomfrankp,Varmilo VB87M Keyboard Review - Mechanical & Wireless?!,2015-09-04,159234,1694,206
randomfrankp,iFootage Shark Slider S1 Review - A YouTuber's Dream,2015-09-03,23328,404,34
randomfrankp,Sennheiser PC 363D Gaming Headset Review,2015-08-31,56853,845,327
randomfrankp,Jaybird X2 Wireless Earbuds Review,2015-08-30,16916,534,55
randomfrankp,Room Tour Project 19 ft. Frosted Gaming - Best Gaming Setups & Battlestations,2015-08-29,75189,1387,89
randomfrankp,A Look Behind - LinusTechTips,2015-08-28,35122,1843,198
randomfrankp,My Top 5 Apps!,2015-08-27,15287,449,48
randomfrankp,Room Tour Project 18 ft. MarzBar - Best Gaming Setups & Battlestations,2015-08-22,140361,2409,305
randomfrankp,DIY Smartphone 3D Hologram Tutorial,2015-08-21,68605,1246,58
randomfrankp,Madden 16 Review - Is It Worth It? PS4/Xbox One,2015-08-21,168922,1761,643
randomfrankp,The AMD to Intel Switch! My PC Updates (Ep.4),2015-08-20,57307,1292,471
randomfrankp,NomadClip Carabiner Review - On the Go Charging,2015-08-19,10512,316,35
randomfrankp,Back To School Tech Accessories,2015-08-16,243276,3626,111
randomfrankp,Room Tour Project 17 ft. Karl Conrad - Best Gaming Setups & Battlestations,2015-08-15,127210,1763,197
randomfrankp,Review: Creative Sound Blaster E5 DAC & AMP,2015-08-14,58765,861,98
randomfrankp,Misfit Bolt Review - RGB Light Bulbs,2015-08-07,23431,674,76
randomfrankp,Amazon Tech Deals Under $50,2015-08-06,124259,1733,114
randomfrankp,Room Tour Project 16 ft. ZacCoxTV - Best Gaming Setups & Battlestations,2015-08-01,131267,1626,130
randomfrankp,My INSANE Gaming Setup/Room Tour (Summer 2015),2015-07-31,988769,11944,1317
randomfrankp,Best DSLR Teleprompter? Parrot Teleprompter Review,2015-07-30,25734,374,39
randomfrankp,Hiking a Mountain & TWO NEW Series Announced!,2015-07-29,4394,223,31
randomfrankp,Room Tour Project 15 ft. Joker Productions - Best Gaming Setups & Battlestations,2015-07-25,813068,6677,536
randomfrankp,Corsair Gaming K70 RGB vs Corsair STRAFE  - Which One Should You Buy?,2015-07-24,260118,2406,489
randomfrankp,Corsair STRAFE Mechanical Keyboard Full Review,2015-07-23,857512,9503,1214
randomfrankp,PC Updates and Additions- Part 3,2015-07-19,44591,1034,149
randomfrankp,$2000 PC Build Guide  (Summer 2015) - Part 2,2015-07-17,93236,1477,251
randomfrankp,My New $2000 BEAST PC! The Hardware - Part 1,2015-07-12,75390,1962,217
randomfrankp,Room Tour Project 14 ft. Austin Nwachukwu - Best Gaming Setups & Battlestations,2015-07-11,112892,1670,113
randomfrankp,10 Amazon Tech Deals! Amazon Prime Day Prep,2015-07-10,180376,2549,155
randomfrankp,Where Is The Room Tour?! Ep.4,2015-07-08,9551,1174,102
randomfrankp,Room Tour Project 13 ft. MrThaiBox123 - Best Gaming Setups & Battlestations,2015-07-04,76330,1335,94
randomfrankp,Room Tour Project 12 ft. TechSource - Best Gaming Setups & Battlestations,2015-06-27,69964,1625,141
randomfrankp,My Dual LG 34UM67 Ultrawide FreeSync Monitor Review,2015-06-26,18676,402,68
randomfrankp,"Incase Icon Sleeve Review - Protect My 15"" Retina Macbook Pro",2015-06-24,121294,818,56
randomfrankp,My New Gaming Setup - THE HUGE REVEAL!!! (Ep.3),2015-06-21,48988,2784,166
randomfrankp,Room Tour Project 11 ft. Chris Pirillo - Best Gaming Setups & Battlestations,2015-06-20,73212,1266,77
randomfrankp,UPLIFT Desk 900 Review - Amazing Gaming Desk,2015-06-19,86820,1057,93
randomfrankp,Room Tour Project 10 ft. CazuaLLUK - Best Gaming Setups & Battlestations,2015-06-13,149667,2477,133
randomfrankp,UPLIFT Desk 900 Assembly - Building My New Gaming Desk,2015-06-12,25109,442,26
randomfrankp,My New Gaming Setup - The Desk! (Ep.2),2015-06-11,86037,2766,167
randomfrankp,My New Gaming Setup (Ep.1),2015-06-10,82230,3364,123
randomfrankp,Razer Firefly Review & Unboxing,2015-06-06,411607,5000,815
randomfrankp,50k Subscribers + Graduation Video!!!,2015-06-04,5029,492,65
randomfrankp,RandomRadioShow Podcast #2,2015-06-02,1435,55,11
randomfrankp,Create Your Perfect Headphones! AIAIAI TMA-2 Modular Headphones,2015-05-31,13504,338,24
randomfrankp,Room Tour Project 9 ft. Bereghost Games - Best Gaming Setups & Battlestations,2015-05-30,129092,1785,198
randomfrankp,Corsair Gaming K70 vs Steelseries Apex M800 Gaming Keyboard Comparison,2015-05-29,196764,1716,310
randomfrankp,Steelseries Apex M800 Review - RGB Mechanical Keyboard,2015-05-24,198665,2025,303
randomfrankp,Room Tour Project 8 ft. Matt Shaefer - Best Gaming Setups & Battlestations,2015-05-23,70727,1282,66
randomfrankp,iPhone 6S & 6S Plus Leaks + iOS 9 News!,2015-05-22,61560,684,95
randomfrankp,Steelseries Apex M800 RGB Keyboard Unboxing,2015-05-21,12141,286,30
randomfrankp,Room Tour Project 7 ft. HardwareCanucks - Best Gaming Setups & Battlestations,2015-05-16,74587,1192,79
randomfrankp,Steelseries H Wireless Review - Best Wireless Headphones?,2015-05-15,37694,586,147
randomfrankp,"HP Chromebook 14"" Experience On the Go",2015-05-10,29389,367,51
randomfrankp,Room Tour Project 6 ft. SrgntBallistic - Best Gaming Setups & Battlestations,2015-05-09,299856,3138,181
randomfrankp,Sabrent Hard Drive to USB Enclosure- Recovering Files From Crashed Laptop,2015-05-08,8181,150,23
randomfrankp,Ultimate YouTube Mouse? Logitech MX Master Review,2015-05-01,11896,293,39
randomfrankp,Best Headphones EVER? AKG K7XX Massdrop First Edition Headphones Review,2015-04-26,41006,665,122
randomfrankp,Room Tour Project 5 ft. Awesomesauce Network - Best Gaming Setups & Battlestations,2015-04-25,84243,1374,66
randomfrankp,Need More iPhone Memory? Leef iBRIDGE Review,2015-04-24,328839,2327,232
randomfrankp,GTA V PC Graphics Comparison- Normal vs High vs Ultra 1080p,2015-04-14,187814,1323,339
randomfrankp,New Channel? Graduation? BIG Channel Updates!!!,2015-04-11,3650,228,42
randomfrankp,HyperX Cloud II Gaming Headset Review! + Mic Test,2015-04-10,717928,8625,1211
randomfrankp,"3D Printing ""randomfrankp"" Logo",2015-04-06,11582,310,42
randomfrankp,Corsair Gaming K70 Aesthetic Mods! Looks & Sounds,2015-04-03,502909,4359,490
randomfrankp,Room Tour Project - Best Gaming Setups & Battlestations Ep. 4,2015-04-02,409906,4089,212
randomfrankp,Top Massdrop Sales of the Week Ep.1,2015-03-25,7996,198,31
randomfrankp,Healthy Wireless Headphones? Puro Sound Labs,2015-03-15,9659,170,15
randomfrankp,Beyerdynamic Custom One Studio Review,2015-03-14,28268,273,68
randomfrankp,First Podcast! RandomRadioShow Ep. #1,2015-03-07,2039,91,22
randomfrankp,Steelseries Siberia Elite Prism Headset Review & Mic Test,2015-03-01,117420,960,300
randomfrankp,Room Tour Project - Best Gaming Setups & Battlestations Ep. 3,2015-02-28,75781,1826,105
randomfrankp,Steelseries Siberia [RAW] Prism Headset Review & Mic Test,2015-02-26,126600,1170,259
randomfrankp,Randomfrankp Battlestation / PC Gaming Setup Tour 2015,2015-02-22,19818,382,79
randomfrankp,Audio Technica ATH-M50X for Gaming?,2015-02-13,338676,4815,853
randomfrankp,Top 5 Headphones for Gaming 2015,2015-02-04,461522,3781,792
randomfrankp,Room Tour Project - Best Gaming Setups & Battlestations Ep. 2,2015-02-03,100571,2108,123
randomfrankp,TYRONE WHITE MADNESS - Madden 15 My Career Mode  Ep. 3,2015-01-23,10085,185,13
randomfrankp,Room Tour Project - Best Gaming Setups & Battlestations Ep. 1,2015-01-22,352331,4599,328
randomfrankp,Best of CES 2015 - Top New Tech & Gadgets,2015-01-10,177116,790,42
randomfrankp,New Razer Chroma Keyboard Configurator for Synapse 2.0 - Colors & Effects,2015-01-08,323167,2371,441
randomfrankp,Best Gaming Keyboard? Corsair Gaming K70 RGB vs Razer Chroma vs Logitech Orion Spark,2015-01-03,221139,2533,1015
randomfrankp,My ULTIMATE Gaming Setup / Room Tour! (Jan 2015),2015-01-02,338403,4499,1080
randomfrankp,2015 & UPDATES! Project Random vol. 4,2015-01-01,2931,78,18
randomfrankp,Razer Seiren Mic Test & Review,2014-12-24,173518,1707,323
randomfrankp,Razer Seiren Unboxing & First Look!,2014-12-19,45674,738,104
randomfrankp,Review Update: Razer Blackwidow Chroma Stealth Edition,2014-12-15,344678,3049,608
randomfrankp,Review: Logitech G910 Orion Spark Gaming Keyboard,2014-12-14,43940,570,132
randomfrankp,Logitech G910 Orion Spark Unboxing & First Look,2014-12-10,16863,285,35
randomfrankp,Top 5 Gaming Mice 2014/2015 - Holiday Buyer Guide,2014-11-15,194103,1753,321
randomfrankp,Review & Mic Test- Xbox One Astro A40 + Mixamp M80 Second Generation Gaming Headset,2014-10-30,338475,3495,872
randomfrankp,New Xbox One Astro A40 Unboxing & First Look! The Second Generation Astro Series,2014-10-24,30043,394,54
randomfrankp,Corsair Gaming K70 RGB Keyboard vs Razer Blackwidow Chroma - Comparison Review,2014-10-12,6475478,58310,9087
randomfrankp,Review: Razer Blackwidow Chroma Keyboard,2014-10-11,313818,2533,422
randomfrankp,Razer Blackwidow Chroma Unboxing & Overview,2014-10-07,414341,3801,470
randomfrankp,Full Review- Corsair Gaming K70 RGB Mechanical Gaming Keyboard,2014-09-14,356450,3146,617
randomfrankp,Corsair Gaming K70 RGB Keyboard- Rainbow Tutorial,2014-09-12,367978,2380,403
randomfrankp,Unboxing & First Look! Corsair Gaming K70 RGB Gaming Keyboard,2014-09-11,37307,412,103
randomfrankp,Destiny Limited Edition Unboxing,2014-09-09,11070,192,15
randomfrankp,ProjectRandom Vol. 3 | Q&A and New Place,2014-09-09,1332,31,9
randomfrankp,Top 5 Back to School Tech Gadgets,2014-09-02,50359,605,49
randomfrankp,Madden 15 vs ESPN NFL 2k5 Breakdown Comparison,2014-08-29,614039,5500,2045
randomfrankp,Madden 15 vs ESPN NFL 2k5 Full Gameplay Comparison,2014-08-29,55071,394,225
randomfrankp,Madden 15 Gameplay Commentary - Philadelphia Eagles vs Washington Redskins - 1080p HD Xbox One,2014-08-22,17801,159,14
randomfrankp,EA Access: Is It Worth It?,2014-08-20,61631,626,202
randomfrankp,What's in My Gadget Backpack!,2014-08-19,81729,903,110
randomfrankp,P.T Gameplay- I ALMOST THREW UP! Silent Hills P.T PS4 Walkthrough,2014-08-14,8792,173,46
randomfrankp,The Forest- How to make a Bow and Arrow,2014-08-12,357274,3394,54
randomfrankp,Are you using Xbox SmartGlass?,2014-08-06,73575,648,66
randomfrankp,ProjectRandom vol.2 | Q&A and Slenderman,2014-08-01,763,30,28
randomfrankp,Antlion ModMic 4.0 - The Solution to Your Headset Mic Problems,2014-07-31,42387,548,130
randomfrankp,James Willems vs Joel Rubin! Inside Gaming UFC Fight pt.2,2014-07-13,10396,239,16
randomfrankp,TUNT FIGHTS CUNT! EA Sports UFC with Inside Gaming!,2014-07-11,10621,441,28
randomfrankp,ADAM KOVIC vs BRUCE GREENE! Inside Gaming in EA Sports UFC!,2014-07-09,18057,476,25
randomfrankp,"Steam Family Sharing- It's Awesome, Do It!!!",2014-07-08,230792,2544,509
randomfrankp,Lightpack Unboxing & Setup (Ambilight LED + Prismatik),2014-07-03,38419,180,40
randomfrankp,My ULTIMATE Gaming Setup/Room Tour- Summer 2014,2014-07-03,59554,994,904
randomfrankp,Status Audio HD One Headphones Unboxing & First Look,2014-06-30,19134,160,58
randomfrankp,Status Audio HD One Headphones Full Review - Best Headphones Under $50,2014-06-30,115674,1241,342
randomfrankp,"Audio-Technica AT2020 USB Mic Review- Best Mic for YouTube, Twitch & Podcasts",2014-06-24,278717,2698,474
randomfrankp,10k Subscribers! Thank You & Channel Updates!,2014-06-19,2708,102,35
randomfrankp,Corsair Raptor K40 & Corsair Vengeance M65 Gaming Mouse | Review & Overview,2014-06-06,11871,112,20
randomfrankp,How to use an Xbox One controller on PC,2014-06-05,230341,2204,341
randomfrankp,The Forest- How To Super Jump (Glitch),2014-06-05,21145,259,23
randomfrankp,The Forest- How To Make a Bomb (Explosive),2014-06-05,85223,505,26
randomfrankp,"The Forest- How To Make Traps (Dead Fall, Happy Birthday & Noose Trap)",2014-06-04,16821,83,8
randomfrankp,The Forest- How To Make Shelter (Temporary & Hunting Shelter),2014-06-04,16314,97,6
randomfrankp,The Forest- How To Make A Small Effigy,2014-06-03,41037,174,25
randomfrankp,The Forest- How To Escape the Cave,2014-06-03,46612,358,38
randomfrankp,"Funhaus- Bruce Greene: Laughing, Wheezing, Farting & Humping",2014-05-30,252348,5843,306
randomfrankp,NBA 2k14 Flop-Off Round 2! James Harden vs Chris Paul,2014-05-28,5701,85,24
randomfrankp,Hilarious NBA 2k14 Flop-Off! LeBron James vs Lance Stephenson,2014-05-26,25573,263,44
randomfrankp,Randomfrankp PC Build Guide w/ NZXT P240,2014-05-24,65476,554,133
randomfrankp,Custom White Xbox One Controller- How to & it's CHEAP!,2014-05-23,162642,1456,170
randomfrankp,Fiio Olympus E10 Headphone Amp & DAC for Gaming?,2014-05-17,253754,1760,389
randomfrankp,NZXT Phantom P240 Review and Unboxing- First Look!,2014-05-16,37862,389,78
randomfrankp,Best Headphones Under $40? Superlux HD681 EVO Review,2014-04-27,138078,1275,360
randomfrankp,Pokémon NXT- New Pokemon Open World MMORPG,2014-04-07,60040,138,47
randomfrankp,"How to be a WHALE ""GIANT GOAT"" in Goat Simulator",2014-04-07,760871,6810,502
randomfrankp,"How to be an OSTRICH ""FEATHER GOAT"" in Goat Simulator",2014-04-07,29912,268,26
randomfrankp,"How to be a GIRAFFE ""TALL GOAT"" in Goat Simulator",2014-04-07,28837,230,13
randomfrankp,Goat Simulator ALL TROPHY LOCATIONS GUIDE,2014-04-07,959152,9429,557
randomfrankp,Everki Beacon Laptop Backpack- The Best Gaming Backpack Ever!,2014-03-22,30956,281,32
randomfrankp,Madden 15 Podcast- Will it Fail? Wishlist & Features,2014-03-13,5433,67,39
randomfrankp,Smash Hit App Gameplay Review- Level 5 High Score (iOS & Android),2014-03-11,24679,115,40
randomfrankp,Razer Tartarus Hands-on Review and Thoughts,2014-03-05,189680,1130,211
randomfrankp,Razer Kraken 7.1 Review & Mic Test- Pros and Cons,2014-02-17,610363,4098,1178
randomfrankp,My 2014 Dorm Room Gaming Setup,2014-02-15,57277,464,82
randomfrankp,Comparison: Gold Wireless Headset vs Pulse Elite Edition Headset PS3/PS4,2014-02-11,545665,6858,1187
randomfrankp,Review & Mic Test: Gold Wireless Stereo Headset for PS4/PS3,2014-02-11,441628,2637,642
randomfrankp,Playstation Gold Wireless Stereo Headset Unboxing & Overview,2014-02-11,4884,54,10
randomfrankp,My ULTIMATE Gaming Setup / Room Tour! (2014),2014-01-19,422157,5049,2663
randomfrankp,Xbox One Skins- Blue and Slate Brushed Metal!,2014-01-18,108688,901,87
randomfrankp,Razer BlackShark PC Headset Review & Mic Test- AWESOME!!!,2013-12-29,146023,1418,318
randomfrankp,Xbox One Controller Gel Cover- Black and Blue Silicone skin from eBay,2013-12-13,101834,731,110
randomfrankp,All Battlefield 4 Collectible Locations Guide- Dog Tags & Gun Locations BF4,2013-12-06,19722,321,16
randomfrankp,NBA 2k14 Rage Quit: MyCareer on Xbox One,2013-12-01,216308,1875,585
randomfrankp,TECHNICAL FOUL?!?...And this is why I hate the Kinect! NBA 2k14,2013-12-01,2180703,18566,1699
randomfrankp,Xbox One Battlefield 4 Multiplayer Gameplay and Commentary (BF4 Xbox One Gameplay),2013-11-24,5470,28,11
randomfrankp,Xbox One Day One Edition Unboxing & Setup,2013-11-22,5588,90,25
randomfrankp,Ultimate Review- Sony Pulse Wireless Stereo 7.1 Headset Elite GTA V Edition- Mic Test & Xbox 360 Use,2013-10-29,48663,546,201
randomfrankp,Official Madden 25 Gameplay- Philadelphia Eagles vs Dallas Cowboys,2013-08-31,8046,50,9
randomfrankp,The Last of Us Fan Film- Clicker Spoof,2013-08-13,122072,915,53
randomfrankp,The Last of Us Clicker Mask- How to Make for CHEAP,2013-08-12,114424,2142,173
randomfrankp,My New Gaming Setup / Room Tour (2013),2013-07-20,105013,952,227
randomfrankp,Elago Slim Stylus and GoSmart Stylus review,2013-01-11,14482,81,27
randomfrankp,Random Horror Trailer,2012-10-24,660,19,7
randomfrankp,Sexy Nike Obsession- Tosh.0 viewer video,2012-10-17,9240,78,16
randomfrankp,Wilkes University Bush Man,2011-11-22,1084,40,6
randomfrankp,Police Guys (2011 Cops Spoof),2011-04-18,2556,71,15
randomfrankp,Dead of Night,2011-01-16,769,30,11
randomfrankp,iPhone 4 Official Unboxing (HD),2010-06-24,7259,206,66
randomfrankp,Slaya Productions Action Trailer,2009-07-09,3584,102,20
randomfrankp,Police Guys (2007),2008-10-05,2573,77,24
randomfrankp,Ninjas v.s. Pirates,2008-01-11,19696,627,269
